,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_branch,0.5106685588924512,0.4972143379482407,0.5080502224811533,0.5082640274662187,0.5030273546436197
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_branch,0.5175598963820726,0.4842589953025131,0.5090758666848694,0.5208103518796505,0.4724718335172076
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_branch,0.525585329879428,0.4763234218713447,0.5031451023165544,0.5043659597675023,0.48147333325072594
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.48780381998242595,0.48001078320796553,0.5464514569725462,0.5050538540672779,0.5271470358572888
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4895049639940223,0.4425050507554661,0.4776899146019744,0.47175605161068757,0.47562933032562477
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.489188904450884,0.4408503860884438,0.4935114834967574,0.4743867825138748,0.4459042401556964
120,gpt-4o,llama3-8b,internal state,1/2,TestEval_path,0.4887016530252079,0.5333493821216644,0.4834055528807692,0.4995961054940477,0.5510511956347443
121,gpt-4o,llama3-8b,internal state,2/3,TestEval_path,0.47195206761890607,0.5349622853474701,0.5134355106189612,0.5188733750601962,0.5237227839298271
122,gpt-4o,llama3-8b,internal state,3/4,TestEval_path,0.48995880810999987,0.5229738404750571,0.5298052747017739,0.5357353019847146,0.5468410634997198
123,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.48944257208581854,0.5121783555341701,0.49811961696893114,0.4970416733536738,0.4892954581929176
124,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.5000775691435423,0.516706788637471,0.49799925105655696,0.5003183009682893,0.501503236505656
125,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.49969507302199806,0.516086235489233,0.5060931899641697,0.5073610442411722,0.505694645054311
126,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_path,0.48826516332813175,0.48962170930504456,0.49663862186351876,0.4820393312656677,0.47434842954813744
127,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_path,0.508136419975207,0.47738138076388825,0.4740828321252896,0.4661206212123766,0.47982316352233245
128,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_path,0.5234496821398543,0.4896188534187772,0.5145364610999694,0.5081364199752072,0.4896931064617242
129,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5018991643676736,0.5360784112133465,0.5074824220200214,0.5149048704284348,0.5052776778217543
130,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.5005483301632953,0.5113749950021949,0.500859621766418,0.507465286702418,0.5282561387275267
131,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.5009795689896406,0.5111979300536291,0.49424253328535017,0.5032757015484566,0.527356534553363
132,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_path,0.5160801546636147,0.5403382673877812,0.5334857434291511,0.539961689913637,0.5689967027232001
133,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_path,0.5373464038333639,0.5394457491222896,0.5208451940411635,0.5322107173355942,0.5606349036910345
134,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_path,0.5269267719897356,0.5241602618844129,0.5518342584685285,0.5423901698453186,0.5535955735838136
135,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.48260923711925535,0.4551961761077753,0.4865292010627042,0.48208143562006306,0.4942712781098612
136,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.4569604564000233,0.49718604706327246,0.5083884856248055,0.49600887180945524,0.49345585444537765
137,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.4567647547205464,0.4968687731283643,0.46458985672263564,0.46807987000662754,0.4928242717525233
138,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.5191898725698584,0.4931373041522132,0.5008009734478598,0.5088693157398154,0.5072171335755673
139,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.5072645779958248,0.46275892094642235,0.47156125632823814,0.4808157091266215,0.47937842227765637
140,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.5330380615884278,0.4926182063776352,0.48062314059734323,0.4985013144895149,0.4988390071278159
141,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.4761494108519232,0.5175879256741193,0.49975440535395216,0.4965588841072249,0.4907902007736136
142,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.4758759077233826,0.518062369876689,0.5268479601690019,0.5201443426715006,0.5242189811171094
143,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.47601265928765335,0.5193433692236304,0.5211183487108965,0.519686643558432,0.5247548239811901
144,gpt-4o,phi4-14b,internal state,1/2,TestEval_path,0.4699661156176185,0.44785912311325393,0.48587466201184193,0.45655269192593084,0.47840298456377955
145,gpt-4o,phi4-14b,internal state,2/3,TestEval_path,0.4525242153540721,0.4570695143238512,0.46648526542766044,0.4459218947872773,0.4756853886435987
146,gpt-4o,phi4-14b,internal state,3/4,TestEval_path,0.45211007290275995,0.4395831194167746,0.46532840469589465,0.4483417188623036,0.47909778553581595
147,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.5326111510422022,0.5369682034432024,0.4945340041756498,0.5309203545880841,0.5238559742615614
148,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.4823561625081272,0.45922579320258533,0.45152821987198916,0.4563336413731711,0.4742307560666717
149,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.48195913338124874,0.4590923092719952,0.4751035356128257,0.46968545709689374,0.4739261388917397
150,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_path,0.48284236684004145,0.5025531839182035,0.5183823311369813,0.5103046621553499,0.5318806972178894
151,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_path,0.4993149994365793,0.5020994822463272,0.5095099428869655,0.5160070694430446,0.49234341361579415
152,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_path,0.5011950442729792,0.5235361448998593,0.4816532533078701,0.4957031782839991,0.5226732221121739
153,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.4884172632003462,0.4903714422968563,0.48898068357718527,0.4900363554411574,0.47392846340436323
154,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.4893098396920755,0.4933842586277443,0.508934661028509,0.5059366715496432,0.4868189285523651
155,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.48920901709832554,0.4936748649273774,0.5075854174944988,0.5055660002490903,0.48920901709832454
156,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_path,0.5413164368070883,0.533522972358576,0.527099338983663,0.5402234864824089,0.523150145143821
157,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_path,0.5162077246814595,0.491973372815574,0.5029203632675614,0.5141209181948719,0.5124013430173773
158,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_path,0.5225089476200102,0.5193437634797393,0.514496893106561,0.5232317521013977,0.5012153607610605
159,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.4872897163575497,0.5020897210208048,0.45869230679554407,0.45913823052801483,0.4875053918882855
160,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.554702892383758,0.5322026883663641,0.5219027245065884,0.5382328596243917,0.5111772386537363
161,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.5553091154971799,0.5324329365680969,0.5027221749420191,0.529973069704018,0.5114657775394523
162,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_path,0.4628071304380232,0.5030040156666827,0.48207490548644105,0.48199446840370896,0.48300302567181663
163,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_path,0.46893581739546025,0.4835382416453842,0.4618295105094263,0.46082095324131767,0.47688052618228344
164,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_path,0.4728648595135534,0.48241830995502977,0.4844539868949561,0.46679495350119193,0.46604008241708467
165,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.41215961192202444,0.4569228484627353,0.426115445776137,0.4049790554211611,0.4627916617682676
