,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
21,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,HumanEval,0.38414634146341464,0.35365853658536583,0.36585365853658536,0.3231707317073171,0.34146341463414637
22,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,HumanEval,0.3719512195121951,0.36585365853658536,0.4329268292682927,0.4268292682926829,0.3353658536585366
23,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,HumanEval,0.3719512195121951,0.36585365853658536,0.49390243902439024,0.4451219512195122,0.35365853658536583
24,gpt-4o,phi4-14b,internal state,1/2,HumanEval,0.7134146341463414,0.2865853658536585,0.6158536585365854,0.5548780487804879,0.6646341463414634
25,gpt-4o,phi4-14b,internal state,2/3,HumanEval,0.7378048780487805,0.3353658536585366,0.4878048780487805,0.6280487804878049,0.5121951219512195
26,gpt-4o,phi4-14b,internal state,3/4,HumanEval,0.7073170731707317,0.39634146341463417,0.4451219512195122,0.6463414634146342,0.524390243902439
27,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,HumanEval,0.6463414634146342,0.5548780487804879,0.6280487804878049,0.6158536585365854,0.5060975609756098
28,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,HumanEval,0.6280487804878049,0.36585365853658536,0.5548780487804879,0.6463414634146342,0.5060975609756098
29,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,HumanEval,0.6280487804878049,0.38414634146341464,0.573170731707317,0.6280487804878049,0.5121951219512195
30,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,HumanEval,0.47560975609756095,0.6463414634146342,0.4451219512195122,0.47560975609756095,0.5060975609756098
31,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,HumanEval,0.5365853658536586,0.5670731707317073,0.4451219512195122,0.4451219512195122,0.4268292682926829
32,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,HumanEval,0.4573170731707317,0.5548780487804879,0.4878048780487805,0.4634146341463415,0.4329268292682927
33,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,HumanEval,0.5121951219512195,0.5670731707317073,0.4878048780487805,0.4878048780487805,0.4451219512195122
34,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,HumanEval,0.5121951219512195,0.573170731707317,0.39634146341463417,0.4146341463414634,0.4268292682926829
35,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,HumanEval,0.5060975609756098,0.573170731707317,0.4146341463414634,0.4146341463414634,0.4329268292682927
36,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,HumanEval,0.524390243902439,0.6036585365853658,0.4268292682926829,0.4268292682926829,0.4024390243902439
37,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,HumanEval,0.36585365853658536,0.4024390243902439,0.4146341463414634,0.39634146341463417,0.4146341463414634
38,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,HumanEval,0.4329268292682927,0.38414634146341464,0.3353658536585366,0.3231707317073171,0.38414634146341464
39,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,HumanEval,0.5670731707317073,0.5365853658536586,0.39634146341463417,0.4024390243902439,0.4268292682926829
40,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,HumanEval,0.4573170731707317,0.39634146341463417,0.38414634146341464,0.39634146341463417,0.3719512195121951
41,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,HumanEval,0.4573170731707317,0.39634146341463417,0.38414634146341464,0.38414634146341464,0.4024390243902439
42,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,HumanEval,0.47560975609756095,0.4268292682926829,0.5060975609756098,0.4634146341463415,0.47560975609756095
43,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,HumanEval,0.4878048780487805,0.4573170731707317,0.4878048780487805,0.4573170731707317,0.4878048780487805
44,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,HumanEval,0.47560975609756095,0.47560975609756095,0.47560975609756095,0.4634146341463415,0.4878048780487805
45,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,HumanEval,0.5426829268292683,0.573170731707317,0.47560975609756095,0.49390243902439024,0.5060975609756098
46,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,HumanEval,0.5365853658536586,0.4878048780487805,0.4451219512195122,0.4878048780487805,0.4451219512195122
47,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,HumanEval,0.5365853658536586,0.49390243902439024,0.4329268292682927,0.4878048780487805,0.4451219512195122
48,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,HumanEval,0.4146341463414634,0.38414634146341464,0.4878048780487805,0.4878048780487805,0.3719512195121951
49,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,HumanEval,0.39634146341463417,0.35365853658536583,0.3353658536585366,0.3231707317073171,0.3048780487804878
50,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,HumanEval,0.4451219512195122,0.2865853658536585,0.3353658536585366,0.35365853658536583,0.34146341463414637
51,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,HumanEval,0.4268292682926829,0.3353658536585366,0.4451219512195122,0.39634146341463417,0.35365853658536583
52,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,HumanEval,0.4268292682926829,0.38414634146341464,0.36585365853658536,0.36585365853658536,0.4146341463414634
53,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,HumanEval,0.4268292682926829,0.38414634146341464,0.3719512195121951,0.3353658536585366,0.4146341463414634
54,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,HumanEval,0.3048780487804878,0.5060975609756098,0.524390243902439,0.4146341463414634,0.4573170731707317
55,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,HumanEval,0.5060975609756098,0.6341463414634146,0.47560975609756095,0.5853658536585366,0.25609756097560976
56,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,HumanEval,0.4878048780487805,0.573170731707317,0.4634146341463415,0.4451219512195122,0.3170731707317073
57,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,HumanEval,0.5365853658536586,0.524390243902439,0.5426829268292683,0.5670731707317073,0.573170731707317
58,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,HumanEval,0.36585365853658536,0.5548780487804879,0.3353658536585366,0.34146341463414637,0.4024390243902439
59,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,HumanEval,0.36585365853658536,0.5548780487804879,0.36585365853658536,0.36585365853658536,0.4024390243902439
60,gpt-4o,llama3-8b,internal state,1/2,APPS,0.36333333333333334,0.3333333333333333,0.38333333333333336,0.35333333333333333,0.31333333333333335
61,gpt-4o,llama3-8b,internal state,2/3,APPS,0.3333333333333333,0.31333333333333335,0.3333333333333333,0.3333333333333333,0.38333333333333336
62,gpt-4o,llama3-8b,internal state,3/4,APPS,0.3333333333333333,0.3233333333333333,0.37333333333333335,0.3333333333333333,0.3333333333333333
63,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,APPS,0.36333333333333334,0.35333333333333333,0.42333333333333334,0.3433333333333333,0.37333333333333335
64,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,APPS,0.4033333333333333,0.4033333333333333,0.3933333333333333,0.36333333333333334,0.38333333333333336
65,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,APPS,0.4033333333333333,0.3933333333333333,0.38333333333333336,0.38333333333333336,0.37333333333333335
66,gpt-4o,llama3.1-8b,internal state,1/2,APPS,0.2833333333333333,0.29333333333333333,0.31333333333333335,0.29333333333333333,0.3433333333333333
67,gpt-4o,llama3.1-8b,internal state,2/3,APPS,0.29333333333333333,0.2833333333333333,0.35333333333333333,0.3233333333333333,0.3233333333333333
68,gpt-4o,llama3.1-8b,internal state,3/4,APPS,0.2833333333333333,0.30333333333333334,0.3333333333333333,0.3233333333333333,0.3433333333333333
69,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,APPS,0.38333333333333336,0.3333333333333333,0.37333333333333335,0.3433333333333333,0.42333333333333334
70,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,APPS,0.4033333333333333,0.4033333333333333,0.3933333333333333,0.3933333333333333,0.4033333333333333
71,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,APPS,0.41333333333333333,0.4033333333333333,0.43333333333333335,0.43333333333333335,0.41333333333333333
72,gpt-4o,mistral-nemo-12b,internal state,1/2,APPS,0.38333333333333336,0.3233333333333333,0.36333333333333334,0.35333333333333333,0.42333333333333334
73,gpt-4o,mistral-nemo-12b,internal state,2/3,APPS,0.36333333333333334,0.3233333333333333,0.3933333333333333,0.37333333333333335,0.3933333333333333
74,gpt-4o,mistral-nemo-12b,internal state,3/4,APPS,0.37333333333333335,0.35333333333333333,0.3433333333333333,0.35333333333333333,0.36333333333333334
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,APPS,0.41333333333333333,0.3433333333333333,0.38333333333333336,0.37333333333333335,0.38333333333333336
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,APPS,0.37333333333333335,0.43333333333333335,0.41333333333333333,0.3933333333333333,0.44333333333333336
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,APPS,0.38333333333333336,0.42333333333333334,0.44333333333333336,0.42333333333333334,0.44333333333333336
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,APPS,0.2733333333333333,0.30333333333333334,0.2833333333333333,0.25333333333333335,0.3433333333333333
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,APPS,0.30333333333333334,0.2733333333333333,0.2733333333333333,0.2633333333333333,0.29333333333333333
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,APPS,0.2833333333333333,0.25333333333333335,0.2633333333333333,0.25333333333333335,0.29333333333333333
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,APPS,0.35333333333333333,0.3333333333333333,0.35333333333333333,0.30333333333333334,0.3433333333333333
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,APPS,0.41333333333333333,0.37333333333333335,0.37333333333333335,0.36333333333333334,0.35333333333333333
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,APPS,0.41333333333333333,0.38333333333333336,0.3933333333333333,0.35333333333333333,0.37333333333333335
84,gpt-4o,phi4-14b,internal state,1/2,APPS,0.2733333333333333,0.2833333333333333,0.2833333333333333,0.2633333333333333,0.2733333333333333
85,gpt-4o,phi4-14b,internal state,2/3,APPS,0.2633333333333333,0.2633333333333333,0.25333333333333335,0.24333333333333335,0.2633333333333333
86,gpt-4o,phi4-14b,internal state,3/4,APPS,0.2633333333333333,0.2633333333333333,0.2733333333333333,0.25333333333333335,0.2733333333333333
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,APPS,0.4033333333333333,0.38333333333333336,0.44333333333333336,0.44333333333333336,0.4033333333333333
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,APPS,0.37333333333333335,0.44333333333333336,0.4033333333333333,0.37333333333333335,0.3933333333333333
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,APPS,0.37333333333333335,0.44333333333333336,0.38333333333333336,0.35333333333333333,0.38333333333333336
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,APPS,0.05333333333333334,0.03333333333333333,0.12333333333333334,0.03333333333333333,0.043333333333333335
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,APPS,0.043333333333333335,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.043333333333333335
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,APPS,0.043333333333333335,0.043333333333333335,0.043333333333333335,0.05333333333333334,0.07333333333333333
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,APPS,0.11333333333333333,0.07333333333333333,0.05333333333333334,0.07333333333333333,0.08333333333333333
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,APPS,0.043333333333333335,0.043333333333333335,0.06333333333333334,0.07333333333333333,0.05333333333333334
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,APPS,0.043333333333333335,0.05333333333333334,0.07333333333333333,0.07333333333333333,0.05333333333333334
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,APPS,0.08333333333333333,0.10333333333333333,0.13333333333333333,0.11333333333333333,0.11333333333333333
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,APPS,0.08333333333333333,0.10333333333333333,0.17333333333333334,0.13333333333333333,0.16333333333333333
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,APPS,0.10333333333333333,0.12333333333333334,0.15333333333333332,0.12333333333333334,0.13333333333333333
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,APPS,0.17333333333333334,0.12333333333333334,0.12333333333333334,0.12333333333333334,0.20333333333333334
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,APPS,0.19333333333333333,0.14333333333333334,0.22333333333333333,0.15333333333333332,0.23333333333333334
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,APPS,0.19333333333333333,0.14333333333333334,0.29333333333333333,0.16333333333333333,0.22333333333333333
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,APPS,0.013333333333333334,0.013333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,APPS,0.013333333333333334,0.013333333333333334,0.06333333333333334,0.023333333333333334,0.023333333333333334
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,APPS,0.013333333333333334,0.023333333333333334,0.013333333333333334,0.023333333333333334,0.013333333333333334
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,APPS,0.03333333333333333,0.09333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,APPS,0.03333333333333333,0.03333333333333333,0.05333333333333334,0.043333333333333335,0.023333333333333334
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,APPS,0.03333333333333333,0.03333333333333333,0.043333333333333335,0.03333333333333333,0.023333333333333334
108,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,APPS,0.06333333333333334,0.07333333333333333,0.16333333333333333,0.08333333333333333,0.10333333333333333
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,APPS,0.09333333333333334,0.08333333333333333,0.09333333333333334,0.08333333333333333,0.07333333333333333
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,APPS,0.09333333333333334,0.09333333333333334,0.12333333333333334,0.10333333333333333,0.11333333333333333
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,APPS,0.14333333333333334,0.12333333333333334,0.15333333333333332,0.13333333333333333,0.17333333333333334
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,APPS,0.16333333333333333,0.17333333333333334,0.12333333333333334,0.13333333333333333,0.16333333333333333
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,APPS,0.15333333333333332,0.17333333333333334,0.15333333333333332,0.15333333333333332,0.16333333333333333
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,APPS,0.06333333333333334,0.07333333333333333,0.09333333333333334,0.08333333333333333,0.09333333333333334
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,APPS,0.06333333333333334,0.08333333333333333,0.08333333333333333,0.07333333333333333,0.11333333333333333
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,APPS,0.07333333333333333,0.08333333333333333,0.09333333333333334,0.08333333333333333,0.08333333333333333
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,APPS,0.11333333333333333,0.11333333333333333,0.09333333333333334,0.09333333333333334,0.15333333333333332
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,APPS,0.11333333333333333,0.10333333333333333,0.20333333333333334,0.17333333333333334,0.16333333333333333
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,APPS,0.12333333333333334,0.10333333333333333,0.25333333333333335,0.12333333333333334,0.17333333333333334
