,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
72,gpt-4o,mistral-nemo-12b,internal state,1/2,APPS,0.6406137789055425,0.6594293100971925,0.6369033370038806,0.6600517068032782,0.5904629673959905
73,gpt-4o,mistral-nemo-12b,internal state,2/3,APPS,0.6694594723991037,0.6502130511801634,0.6222770144108801,0.6560061282137248,0.5888590989610791
74,gpt-4o,mistral-nemo-12b,internal state,3/4,APPS,0.6666108105520221,0.6474122660027806,0.6403504572221985,0.6696509790778999,0.6228515344472664
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,APPS,0.5552496768324816,0.5932398142385242,0.5925456025278912,0.5862498204624909,0.5778474649303426
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,APPS,0.6375736103796653,0.5993440896251286,0.5973811461674761,0.6159572940106318,0.6057835016996244
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,APPS,0.6379805620721062,0.5993680279599779,0.5920189591612037,0.6133958921817431,0.6049935366495931
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,APPS,0.7567085714285698,0.7796571428571412,0.7563885714285689,0.7898742857142836,0.696251428571426
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,APPS,0.7798171428571411,0.7882285714285697,0.7661257142857117,0.7982857142857126,0.7567085714285688
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,APPS,0.7736914285714265,0.7838399999999972,0.7584228571428548,0.7829485714285701,0.7290057142857119
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,APPS,0.672799999999998,0.6815999999999979,0.6796342857142839,0.6846857142857122,0.6524571428571407
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,APPS,0.630857142857141,0.6176685714285695,0.6414171428571411,0.6429714285714268,0.6769599999999978
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,APPS,0.6296228571428554,0.6169142857142839,0.6609371428571408,0.6457142857142838,0.6845257142857121
84,gpt-4o,phi4-14b,internal state,1/2,APPS,0.800132050556497,0.7700433880399907,0.7693831352574956,0.7964534993397457,0.7658696472363679
85,gpt-4o,phi4-14b,internal state,2/3,APPS,0.8126768534238805,0.8014761365780014,0.7889313337106177,0.8212129786832658,0.7739577438219177
86,gpt-4o,phi4-14b,internal state,3/4,APPS,0.8110498019241632,0.8000613091869435,0.7748538011695879,0.8143039049235978,0.767873986040367
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,APPS,0.6024335031126177,0.6171712884361421,0.5841586493114493,0.5981182795698904,0.6025749858517244
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,APPS,0.6390303716279928,0.6077391058290869,0.6396198830409341,0.6506791171477062,0.6206847764572702
