,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.4861567364466028,0.4543209876543306,0.48784219001611323,0.4841948470209442,0.4969833601717771
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.4930032206119269,0.5231696188942699,0.5020960815888459,0.5186178207192839,0.5059822866344738
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.4867176596886855,0.4708856682769808,0.5466183574879361,0.5320585077831572,0.525099302200765
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4629468599033915,0.44905797101450073,0.4893907675791838,0.4678448738593771,0.4655287171229292
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.46225979602792167,0.4486446591519133,0.4829066022544393,0.47062801932368137,0.4650509930220185
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_branch,0.5325014563528233,0.5520072879612528,0.5717424176696126,0.5376296773713998,0.5253498345335584
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_branch,0.5561129633990889,0.5026679143788744,0.5059989340737224,0.5177644054982211,0.5446480584028701
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_branch,0.5507554442805872,0.49471684783284814,0.5191185037369636,0.5444528451556383,0.465434860747905
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.5105817974492367,0.5107491230897226,0.4993430919299713,0.49368190776021387,0.5172314423470455
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4930900707725723,0.4461211437637363,0.5125773106431747,0.4908993443314012,0.483323211164982
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.4925478117524812,0.44426506860353254,0.5068913374896447,0.49910139933815806,0.4875125494230569
120,gpt-4o,llama3-8b,internal state,1/2,TestEval_path,0.5116728187021999,0.5518777082330432,0.5207591076873833,0.5267372813352722,0.5311988444872546
121,gpt-4o,llama3-8b,internal state,2/3,TestEval_path,0.5122960466484909,0.561445460867719,0.5252286952335227,0.5385812871128367,0.5517225699459836
122,gpt-4o,llama3-8b,internal state,3/4,TestEval_path,0.5182528219119584,0.5605119563473105,0.5331781950462878,0.5371101481838257,0.5501578130851267
123,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5192692451720025,0.5497726421655309,0.5252982399828947,0.5365644893810662,0.4976542021077531
124,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.49888995880812126,0.5185122773230749,0.5179238217514717,0.514508104638113,0.5079708981971987
125,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.49799925105655674,0.5183223666613298,0.5152704220831452,0.5148558283849698,0.5113999893008209
126,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_path,0.47772979888848577,0.4722693443456268,0.4702902151624682,0.46900792222850335,0.49284029312816224
127,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_path,0.47893498289323727,0.47550791937261466,0.4631048053142298,0.45990906858125064,0.47727285708573575
128,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_path,0.48803098065422357,0.4661234770986446,0.4525323143531107,0.4543715051091778,0.4733088869468821
129,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5062686703564674,0.5286302598285278,0.5125973143245501,0.512246040313686,0.5083934497392534
130,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.49592179441045486,0.508870382745873,0.5067513151356212,0.5061630025645824,0.5228299548198738
131,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.49627021253505127,0.5082906378336339,0.4990404222142211,0.491697938621289,0.5244977923999102
132,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_path,0.5387311414745052,0.5231728579561473,0.5353093272606333,0.5503664958724571,0.5516682085586689
133,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_path,0.5209282189960935,0.5016812553373025,0.48884500426983885,0.5103781193661469,0.5103395720656442
134,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_path,0.5164063241294077,0.5109266771040726,0.5054262738400069,0.5235435050763657,0.5101705569788251
135,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.483033257424787,0.4606016937090657,0.4977761172786642,0.5130319527469236,0.4998072634974695
